group,pre_over_size,std_dev,transmission,manually_inspected,has_dcvs,has_tracing_issues,dont_consider_electrical,notes,in_utct
38222,5.98E-07,2.46E-09,,,,,,,
23030,5.98E-07,4.11E-08,,,,,,,
11523,5.98E-07,1.60E-08,,,,,,,
22418,5.98E-07,2.54E-08,,,,,,,
15124,5.98E-07,4.89E-09,,,,,,,
21632,5.98E-07,7.27E-09,,,,,,,
10836,5.99E-07,7.55E-09,,,,,,,
47809,5.99E-07,2.43E-09,,,,,,,
19491,5.99E-07,,,,,,,,
20812,5.99E-07,1.32E-08,,,,,,,
16650,5.99E-07,2.17E-08,,,,,,,
15825,5.99E-07,1.22E-08,,,,,,,
16265,5.99E-07,1.25E-09,,,,,,,
16616,5.99E-07,1.64E-08,,,,,,,
18781,5.99E-07,1.42E-08,,,,,,,
18215,5.99E-07,2.17E-08,,,,,,,
10608,5.99E-07,2.68E-09,,,,,,,
22535,5.99E-07,6.75E-08,,,,,,,
18928,6.00E-07,8.57E-09,,,,,,,
13549,6.00E-07,1.25E-08,,,,,,,
14073,6.00E-07,7.87E-09,,,,,,,
14460,6.00E-07,1.53E-08,,,,,,,
15935,6.00E-07,,,,,,,,
18591,6.00E-07,1.48E-08,,,,,,,
25544,6.00E-07,8.62E-09,,,,,,,
37136,6.00E-07,1.53E-07,,,,,,,
15957,6.00E-07,,,,,,,,
24492,6.00E-07,1.18E-08,,,,,,,
25337,6.00E-07,6.06E-08,,,,,,,
13402,6.00E-07,,,,,,,,
19942,6.01E-07,4.08E-08,,,,,,,
14031,6.01E-07,1.67E-08,,,,,,,
13955,6.01E-07,9.16E-08,,,,,,,
20574,6.01E-07,,,,,,,,
13504,6.01E-07,2.05E-08,,,,,,,
16848,6.01E-07,2.20E-08,,,,,,,
10977,6.01E-07,,putative neurosecretory,,,,,,
25482,6.01E-07,2.23E-08,,,,,,,
25103,6.01E-07,3.71E-08,,,,,,,
13174,6.01E-07,1.93E-09,,,,,,,
12676,6.01E-07,1.73E-09,,,,,,,
15748,6.01E-07,4.24E-08,,,,,,,
23725,6.01E-07,7.11E-08,,,,,,,
23365,6.01E-07,3.00E-08,,,,,,,
10607,6.01E-07,5.26E-08,,,,,,,
12496,6.01E-07,7.37E-09,,,,,,,
18236,6.01E-07,9.60E-09,,,,,,,
16339,6.01E-07,4.24E-09,,,,,,,
19233,6.02E-07,2.69E-08,,,,,,,
22212,6.02E-07,2.24E-08,,,,,,,
15998,6.02E-07,1.29E-10,,,,,,,
14353,6.02E-07,1.59E-07,,,,,,,
15642,6.02E-07,2.07E-07,,,,,,,
26477,6.02E-07,5.12E-08,,,,,,,
10948,6.02E-07,7.34E-08,,,,,,,
26277,6.02E-07,3.14E-08,,,,,,,
12068,6.02E-07,4.90E-09,,,,,,,
13178,6.02E-07,9.76E-09,,,,,,,
20976,6.03E-07,3.34E-09,putative neurosecretory,,,,,,
100924,6.03E-07,5.04E-08,,,,,,,
26389,6.03E-07,2.18E-08,,,,,,,
12642,6.03E-07,4.71E-09,,,,,,,
11958,6.03E-07,9.52E-09,,,,,,,
21869,6.03E-07,2.19E-08,,,,,,,
26734,6.03E-07,6.91E-08,,,,,,,
17699,6.03E-07,5.24E-09,,,,,,,
29743,6.03E-07,2.17E-09,,,,,,,
14190,6.03E-07,1.86E-08,,,,,,,
10970,6.03E-07,2.16E-08,,,,,,,
23621,6.03E-07,6.03E-08,,,,,,,
14165,6.04E-07,1.38E-09,,,,,,,
24542,6.04E-07,1.19E-08,,,,,,,
23273,6.04E-07,3.60E-08,,,,,,,
13919,6.04E-07,2.12E-08,,,,,,,
10298,6.04E-07,1.37E-08,,,,,,,
24455,6.05E-07,2.24E-09,,,,,,,
16485,6.05E-07,5.49E-09,,,,,,,
24839,6.05E-07,1.39E-08,,,,,,,
20545,6.05E-07,1.20E-08,,,,,,,
16488,6.05E-07,2.01E-08,,,,,,,
21973,6.05E-07,1.35E-07,,,,,,,
28267,6.06E-07,9.17E-08,,,,,,,
11025,6.06E-07,1.12E-07,,,,,,,
22167,6.06E-07,1.97E-08,putative neurosecretory,,,,,,
29786,6.06E-07,2.71E-08,,,,,,,
21940,6.06E-07,9.13E-09,,,,,,,
25540,6.06E-07,2.75E-08,,,,,,,
101718,6.06E-07,3.55E-08,,,,,,,
12757,6.06E-07,7.50E-09,,,,,,,
17042,6.06E-07,1.06E-07,,,,,,,
14956,6.06E-07,1.32E-08,,,,,,,
16444,6.06E-07,3.66E-08,,,,,,,
13472,6.06E-07,5.58E-09,,,,,,,
14028,6.06E-07,5.88E-09,,,,,,,
31384,6.06E-07,2.70E-08,,,,,,,
16251,6.06E-07,2.22E-08,,,,,,,
24768,6.06E-07,4.04E-08,,,,,,,
25175,6.06E-07,7.22E-08,,,,,,,
15716,6.07E-07,6.02E-08,,,,,,,
28716,6.07E-07,1.37E-07,,,,,,,
11608,6.07E-07,2.08E-08,,,,,,,
11346,6.07E-07,2.39E-08,,,,,,,
17456,6.07E-07,1.27E-09,,,,,,,
34719,6.07E-07,3.27E-08,,,,,,,
14403,6.07E-07,2.33E-08,,,,,,,
13236,6.07E-07,2.63E-08,,,,,,,
13938,6.07E-07,1.92E-09,,,,,,,
17922,6.07E-07,9.72E-08,,,,,,,
21172,6.08E-07,4.13E-08,,,,,,,
27144,6.08E-07,4.13E-08,,,,,,,
17227,6.08E-07,5.44E-09,,,,,,,
13084,6.08E-07,1.17E-08,,,,,,,
25887,6.08E-07,1.55E-08,,,,,,,
17855,6.08E-07,7.58E-08,,,,,,,
15130,6.08E-07,2.53E-08,,,,,,,
36597,6.08E-07,5.92E-08,,,,,,,
15043,6.08E-07,5.15E-08,,,,,,,
14068,6.08E-07,3.97E-08,,,,,,,
15386,6.08E-07,3.63E-08,,,,,,,
18281,6.09E-07,1.27E-08,,,,,,,
14933,6.09E-07,1.27E-08,,,,,,,
17666,6.09E-07,1.02E-07,,,,,,,
15907,6.09E-07,1.90E-10,,,,,,,
13246,6.09E-07,1.76E-08,,,,,,,
14067,6.10E-07,3.24E-08,,,,,,,
11687,6.10E-07,1.08E-08,,,,,,,
23268,6.10E-07,2.83E-09,,,,,,,
13501,6.10E-07,9.83E-09,,,,,,,
16204,6.10E-07,1.69E-08,,,,,,,
16289,6.10E-07,8.51E-08,,,,,,,
15178,6.10E-07,1.33E-08,,,,,,,
15503,6.10E-07,1.00E-07,,,,,,,
11280,6.10E-07,6.45E-09,,,,,,,
22179,6.10E-07,3.84E-08,,,,,,,
10976,6.10E-07,4.66E-09,,,,,,,
41990,6.10E-07,,,,,,,,
18299,6.10E-07,4.68E-09,,,,,,,
23633,6.10E-07,6.70E-10,,,,,,,
20994,6.10E-07,2.75E-08,,,,,,,
14673,6.10E-07,2.14E-08,,,,,,,
12494,6.10E-07,6.43E-08,,,,,,,
11945,6.11E-07,2.58E-08,,,,,,,
20855,6.11E-07,1.77E-08,,,,,,,
28825,6.11E-07,2.28E-08,,,,,,,
11402,6.11E-07,1.74E-08,,,,,,,
29409,6.11E-07,2.38E-08,,,,,,,
25279,6.11E-07,5.99E-09,,,,,,,
14913,6.11E-07,5.87E-09,,,,,,,
18895,6.11E-07,3.11E-09,,,,,,,
24933,6.11E-07,5.83E-08,,,,,,,
18120,6.11E-07,1.35E-08,,,,,,,
16404,6.11E-07,8.67E-09,,,,,,,
12011,6.11E-07,6.38E-09,,,,,,,
153252,6.12E-07,,,,,,,,
11703,6.12E-07,1.02E-08,,,,,,,
14440,6.12E-07,7.18E-09,,,,,,,
10605,6.12E-07,3.92E-08,,,,,,,
20652,6.12E-07,4.87E-09,,,,,,,
16127,6.12E-07,4.18E-08,,,,,,,
15241,6.12E-07,2.27E-08,,,,,,,
18247,6.12E-07,5.83E-08,,,,,,,
14218,6.12E-07,2.73E-08,,,,,,,
16402,6.12E-07,8.08E-09,,,,,,,
17864,6.12E-07,1.15E-07,,,,,,,
18902,6.12E-07,4.21E-08,,,,,,,
16344,6.12E-07,1.86E-08,,,,,,,
24482,6.12E-07,2.56E-08,,,,,,,
18171,6.13E-07,4.07E-08,,,,,,,
19905,6.13E-07,5.24E-08,,,,,,,
100351,6.13E-07,4.42E-08,,,,,,,
17044,6.13E-07,3.16E-08,,,,,,,
16280,6.13E-07,9.08E-08,,,,,,,
16010,6.13E-07,2.86E-08,,,,,,,
10570,6.13E-07,6.86E-09,,,,,,,
15787,6.13E-07,1.95E-08,,,,,,,
21972,6.13E-07,7.52E-08,,,,,,,
17029,6.13E-07,2.47E-08,,,,,,,
11024,6.14E-07,2.08E-08,putative neurosecretory,,,,,,
19918,6.14E-07,5.66E-08,,,,,,,
10273,6.14E-07,,putative neurosecretory,,,,,,
16144,6.14E-07,,,,,,,,
14920,6.14E-07,4.30E-08,,,,,,,
11788,6.14E-07,4.43E-08,,,,,,,
13322,6.14E-07,2.00E-08,,,,,,,
26559,6.14E-07,3.56E-08,,,,,,,
102633,6.14E-07,3.34E-08,,,,,,,
13295,6.14E-07,3.53E-08,,,,,,,
27982,6.14E-07,8.01E-08,,,,,,,
12542,6.14E-07,2.25E-08,,,,,,,
16117,6.14E-07,2.80E-08,,,,,,,
16969,6.14E-07,,,,,,,,
101676,6.14E-07,1.08E-07,,,,,,,
16769,6.15E-07,1.67E-08,,,,,,,
24924,6.15E-07,2.11E-08,,,,,,,
19806,6.15E-07,3.24E-08,,,,,,,
15654,6.15E-07,5.36E-09,,,,,,,
11157,6.15E-07,1.04E-08,,,,,,,
12313,6.15E-07,4.32E-08,,,,,,,
16313,6.15E-07,4.60E-08,,,,,,,
26976,6.15E-07,2.48E-08,,,,,,,
13605,6.15E-07,2.43E-08,,,,,,,
30031,6.15E-07,1.86E-08,,,,,,,
20473,6.15E-07,6.87E-08,,,,,,,
16736,6.16E-07,1.32E-08,,,,,,,
24552,6.16E-07,2.88E-08,,,,,,,
25439,6.16E-07,7.41E-08,,,,,,,
15976,6.16E-07,8.32E-09,,,,,,,
14850,6.16E-07,8.77E-08,,,,,,,
18755,6.16E-07,5.31E-08,,,,,,,
18321,6.16E-07,2.41E-09,,,,,,,
14879,6.16E-07,2.27E-08,,,,,,,
13334,6.16E-07,1.36E-08,,,,,,,
26427,6.16E-07,1.28E-08,,,,,,,
16163,6.16E-07,,,,,,,,
10749,6.16E-07,3.16E-08,,,,,,,
17638,6.16E-07,7.38E-08,,,,,,,
10928,6.17E-07,1.79E-08,,,,,,,
14604,6.17E-07,8.73E-09,,,,,,,
20121,6.17E-07,3.91E-08,,,,,,,
11770,6.17E-07,5.05E-08,,,,,,,
16168,6.17E-07,3.13E-08,,,,,,,
153102,6.17E-07,1.85E-08,,,,,,,
24409,6.17E-07,2.63E-08,,,,,,,
16337,6.17E-07,3.32E-08,,,,,,,
11812,6.17E-07,4.21E-08,,,,,,,
12298,6.17E-07,2.30E-08,,,,,,,
27055,6.17E-07,2.38E-09,,,,,,,
23985,6.18E-07,7.40E-08,,,,,,,
20350,6.18E-07,2.82E-08,,,,,,,
19740,6.18E-07,1.62E-08,,,,,,,
11970,6.18E-07,5.40E-08,,,,,,,
16788,6.18E-07,2.02E-08,,,,,,,
25073,6.18E-07,3.74E-09,,,,,,,
11681,6.18E-07,3.46E-08,,,,,,,
14140,6.18E-07,7.53E-08,,,,,,,
20226,6.19E-07,1.13E-08,,,,,,,
21294,6.19E-07,9.81E-09,,,,,,,
15969,6.19E-07,2.82E-08,,,,,,,
29670,6.19E-07,3.66E-08,,,,,,,
15663,6.19E-07,2.77E-08,,,,,,,
22795,6.19E-07,1.58E-08,,,,,,,
10158,6.19E-07,9.93E-09,,,,,,,
15687,6.19E-07,2.90E-08,,,,,,,
12050,6.19E-07,2.94E-08,,,,,,,
14480,6.19E-07,2.11E-08,,,,,,,
17572,6.19E-07,6.06E-08,,,,,,,
28429,6.19E-07,3.51E-09,,,,,,,
23636,6.19E-07,5.68E-08,,,,,,,
37584,6.20E-07,4.13E-08,,,,,,,
14400,6.20E-07,7.36E-08,,,,,,,
13649,6.20E-07,3.92E-08,,,,,,,
24095,6.20E-07,4.43E-08,,,,,,,
23892,6.20E-07,4.03E-08,,,,,,,
19504,6.20E-07,1.74E-08,,,,,,,
22630,6.20E-07,1.77E-08,,,,,,,
10367,6.20E-07,1.05E-08,,,,,,,
13051,6.20E-07,1.41E-08,,,,,,,
14747,6.20E-07,2.06E-08,,,,,,,
20706,6.20E-07,2.45E-08,,,,,,,
13120,6.20E-07,2.81E-08,,,,,,,
11248,6.20E-07,2.96E-08,,,,,,,
15277,6.20E-07,5.20E-08,,,,,,,
18394,6.20E-07,4.81E-08,,,,,,,
15452,6.20E-07,4.08E-08,,,,,,,
12421,6.20E-07,1.24E-08,,,,,,,
19605,6.20E-07,,,,,,,,
10893,6.20E-07,3.97E-08,,,,,,,
10566,6.20E-07,3.51E-09,,,,,,,
29222,6.20E-07,4.29E-09,,,,,,,
19167,6.20E-07,6.72E-08,,,,,,,
12654,6.21E-07,5.27E-09,,,,,,,
17218,6.21E-07,1.16E-07,,,,,,,
14335,6.21E-07,2.76E-08,,,,,,,
13130,6.21E-07,2.60E-08,,,,,,,
14167,6.21E-07,2.88E-08,,,,,,,
19639,6.21E-07,3.34E-08,,,,,,,
11376,6.21E-07,,,,,,,,
25597,6.21E-07,3.00E-08,,,,,,,
14752,6.21E-07,2.43E-08,,,,,,,
12624,6.21E-07,6.74E-09,,,,,,,
29126,6.21E-07,3.87E-08,,,,,,,
12258,6.22E-07,,,,,,,,
24080,6.22E-07,9.15E-09,,,,,,,
22278,6.22E-07,3.51E-08,,,,,,,
19673,6.22E-07,5.19E-09,,,,,,,
13608,6.22E-07,4.50E-08,,,,,,,
10185,6.22E-07,3.78E-08,,,,,,,
13832,6.22E-07,4.05E-08,,,,,,,
22015,6.22E-07,2.43E-08,,,,,,,
22432,6.22E-07,3.56E-08,,,,,,,
19049,6.22E-07,1.95E-08,,,,,,,
19278,6.22E-07,3.23E-08,,,,,,,
15874,6.22E-07,2.03E-08,,,,,,,
21850,6.22E-07,5.21E-09,,,,,,,
11320,6.22E-07,7.38E-08,,,,,,,
12289,6.23E-07,1.11E-08,,,,,,,
17377,6.23E-07,6.71E-08,,,,,,,
15193,6.23E-07,7.01E-08,,,,,,,
22239,6.23E-07,1.67E-08,putative neurosecretory,,,,,,
30682,6.23E-07,5.18E-08,,,,,,,
22031,6.23E-07,9.31E-09,,,,,,,
19589,6.23E-07,4.04E-08,,,,,,,
16275,6.23E-07,1.32E-09,,,,,,,
15300,6.23E-07,5.17E-08,,,,,,,
17186,6.23E-07,1.18E-08,,,,,,,
32052,6.23E-07,5.51E-08,,,,,,,
18519,6.23E-07,4.01E-08,,,,,,,
13510,6.23E-07,4.80E-08,,,,,,,
29878,6.24E-07,1.53E-08,,,,,,,
21849,6.24E-07,1.33E-08,,,,,,,
27546,6.24E-07,3.63E-08,,,,,,,
10495,6.24E-07,7.62E-10,,,,,,,
20250,6.24E-07,2.03E-08,,,,,,,
19800,6.24E-07,7.47E-08,,,,,,,
13382,6.24E-07,8.95E-08,,,,,,,
27283,6.24E-07,4.99E-08,,,,,,,
19858,6.24E-07,8.58E-09,,,,,,,
23497,6.24E-07,4.79E-08,,,,,,,
22549,6.24E-07,2.90E-08,,,,,,,
16620,6.24E-07,2.98E-08,,,,,,,
34336,6.25E-07,1.30E-08,,,,,,,
21518,6.25E-07,,,,,,,,
14294,6.25E-07,1.41E-08,,,,,,,
22680,6.25E-07,2.40E-08,,,,,,,
19757,6.25E-07,4.01E-08,,,,,,,
15362,6.25E-07,5.92E-08,,,,,,,
22289,6.25E-07,5.57E-08,,,,,,,
17320,6.25E-07,4.18E-08,,,,,,,
22349,6.25E-07,4.62E-08,,,,,,,
13856,6.25E-07,3.08E-08,,,,,,,
25420,6.25E-07,3.55E-08,,,,,,,
14953,6.25E-07,4.80E-09,,,,,,,
15869,6.26E-07,1.15E-07,,,,,,,
14259,6.26E-07,9.52E-08,,,,,,,
18734,6.26E-07,4.79E-08,,,,,,,
152755,6.26E-07,7.13E-08,,,,,,,
13128,6.26E-07,9.06E-08,,,,,,,
19344,6.26E-07,7.76E-08,,,,,,,
25841,6.26E-07,4.64E-08,,,,,,,
21592,6.26E-07,4.40E-08,,,,,,,
16007,6.26E-07,2.94E-08,,,,,,,
20604,6.26E-07,,,,,,,,
12341,6.26E-07,8.20E-08,,,,,,,
21274,6.26E-07,5.18E-08,,,,,,,
19649,6.26E-07,4.08E-08,,,,,,,
16219,6.27E-07,4.43E-08,,,,,,,
34918,6.27E-07,8.03E-08,,,,,,,
39142,6.27E-07,3.60E-08,,,,,,,
16071,6.27E-07,1.17E-09,,,,,,,
11339,6.27E-07,6.49E-09,,,,,,,
21089,6.27E-07,1.26E-07,,,,,,,
27136,6.27E-07,2.18E-09,,,,,,,
26675,6.27E-07,7.45E-08,,,,,,,
27973,6.27E-07,1.22E-07,,,,,,,
28085,6.28E-07,6.69E-08,,,,,,,
18989,6.28E-07,2.03E-08,,,,,,,
14503,6.28E-07,3.67E-08,,,,,,,
13167,6.28E-07,9.21E-08,,,,,,,
29546,6.28E-07,6.77E-08,,,,,,,
13575,6.28E-07,1.94E-08,,,,,,,
10498,6.28E-07,2.10E-09,,,,,,,
21896,6.28E-07,4.28E-08,,,,,,,
10871,6.28E-07,4.12E-09,,,,,,,
23357,6.28E-07,1.50E-08,,,,,,,
16895,6.28E-07,1.65E-08,,,,,,,
15410,6.28E-07,5.44E-09,,,,,,,
21663,6.28E-07,1.12E-08,,,,,,,
20640,6.28E-07,8.80E-08,,,,,,,
26546,6.28E-07,2.10E-08,,,,,,,
13757,6.28E-07,9.37E-09,,,,,,,
21616,6.28E-07,4.56E-08,,,,,,,
15778,6.29E-07,4.87E-08,,,,,,,
23673,6.29E-07,4.53E-08,,,,,,,
12644,6.29E-07,9.09E-09,,,,,,,
17834,6.29E-07,1.07E-08,,,,,,,
14446,6.29E-07,3.31E-08,,,,,,,
12315,6.29E-07,6.30E-08,,,,,,,
23900,6.29E-07,3.73E-09,,,,,,,
13960,6.29E-07,3.28E-08,,,,,,,
19661,6.29E-07,3.64E-08,,,,,,,
11881,6.30E-07,,,,,,,,
22137,6.30E-07,7.05E-08,,,,,,,
13082,6.30E-07,5.86E-08,,,,,,,
26871,6.30E-07,1.14E-08,,,,,,,
13841,6.30E-07,5.47E-08,,,,,,,
17499,6.30E-07,4.02E-08,,,,,,,
166919,6.30E-07,1.59E-07,,,,,,,
19897,6.30E-07,6.94E-08,,,,,,,
28780,6.30E-07,8.93E-08,,,,,,,
17421,6.31E-07,4.59E-08,,,,,,,
26910,6.31E-07,3.24E-08,,,,,,,
26610,6.31E-07,1.38E-08,,,,,,,
23329,6.31E-07,,,,,,,,
14690,6.31E-07,,,,,,,,
25596,6.31E-07,9.02E-08,,,,,,,
18512,6.31E-07,3.38E-08,,,,,,,
22512,6.31E-07,6.61E-08,,,,,,,
25379,6.31E-07,6.94E-08,,,,,,,
12949,6.31E-07,1.68E-08,,,,,,,
16351,6.31E-07,8.86E-08,,,,,,,
16057,6.31E-07,5.73E-08,,,,,,,
14744,6.32E-07,6.23E-08,,,,,,,
23244,6.32E-07,3.74E-08,,,,,,,
29672,6.32E-07,1.14E-07,,,,,,,
10658,6.32E-07,7.23E-08,,,,,,,
15913,6.32E-07,1.04E-07,,,,,,,
11017,6.32E-07,,,,,,,,
19463,6.32E-07,1.35E-08,,,,,,,
18920,6.32E-07,3.98E-08,,,,,,,
153820,6.32E-07,2.39E-08,,,,,,,
12103,6.32E-07,2.47E-08,,,,,,,
34627,6.32E-07,,,,,,,,
12584,6.32E-07,8.84E-09,,,,,,,
26746,6.32E-07,1.88E-08,,,,,,,
20633,6.32E-07,,,,,,,,
30841,6.33E-07,1.49E-07,,,,,,,
15012,6.33E-07,7.27E-08,,,,,,,
23711,6.33E-07,1.84E-08,,,,,,,
14524,6.33E-07,5.01E-09,,,,,,,
14615,6.33E-07,3.73E-08,,,,,,,
13026,6.33E-07,1.24E-09,,,,,,,
14755,6.33E-07,3.19E-08,,,,,,,
23657,6.33E-07,1.97E-08,,,,,,,
12317,6.33E-07,1.45E-08,,,,,,,
21554,6.33E-07,7.32E-08,,,,,,,
22510,6.34E-07,4.84E-08,,,,,,,
20587,6.34E-07,1.70E-08,,,,,,,
13127,6.34E-07,8.44E-08,,,,,,,
14565,6.34E-07,6.06E-08,,,,,,,
12689,6.34E-07,1.44E-08,,,,,,,
26447,6.34E-07,5.16E-08,,,,,,,
17099,6.34E-07,1.57E-08,,,,,,,
32591,6.34E-07,7.95E-08,,,,,,,
29490,6.34E-07,2.78E-08,,,,,,,
15316,6.34E-07,5.27E-09,,,,,,,
10938,6.34E-07,5.66E-09,,,,,,,
18158,6.34E-07,2.50E-08,,,,,,,
14927,6.34E-07,3.99E-08,,,,,,,
17600,6.34E-07,1.57E-10,,,,,,,
20050,6.34E-07,3.40E-08,,,,,,,
16208,6.34E-07,1.04E-08,,,,,,,
28520,6.34E-07,5.81E-08,,,,,,,
14384,6.35E-07,5.86E-09,,,,,,,
19227,6.35E-07,6.84E-08,,,,,,,
15470,6.35E-07,1.90E-08,,,,,,,
11174,6.35E-07,1.42E-08,,,,,,,
11308,6.35E-07,4.30E-08,,,,,,,
12118,6.35E-07,5.46E-08,,,,,,,
24075,6.35E-07,1.91E-08,,,,,,,
16618,6.35E-07,3.73E-08,,,,,,,
14717,6.35E-07,3.59E-08,,,,,,,
22360,6.35E-07,1.03E-08,,,,,,,
11910,6.35E-07,9.54E-10,,,,,,,
10812,6.35E-07,8.72E-08,,,,,,,
157784,6.35E-07,,,,,,,,
28368,6.35E-07,7.00E-08,,,,,,,
28426,6.35E-07,5.13E-08,,,,,,,
13134,6.35E-07,2.06E-08,,,,,,,
13768,6.36E-07,1.27E-09,,,,,,,
11037,6.36E-07,4.21E-08,,,,,,,
18455,6.36E-07,3.16E-08,,,,,,,
14321,6.36E-07,1.65E-08,,,,,,,
12220,6.36E-07,4.40E-09,,,,,,,
20186,6.36E-07,1.65E-08,,,,,,,
18791,6.36E-07,7.67E-08,,,,,,,
16704,6.36E-07,1.12E-07,,,,,,,
17303,6.36E-07,3.28E-08,,,,,,,
25507,6.36E-07,1.52E-07,,,,,,,
17010,6.36E-07,3.60E-08,,,,,,,
11117,6.36E-07,9.40E-09,,,,,,,
15647,6.37E-07,4.94E-08,,,,,,,
18263,6.37E-07,4.59E-08,,,,,,,
24832,6.37E-07,4.61E-09,,,,,,,
14238,6.37E-07,1.33E-07,,,,,,,
19508,6.37E-07,1.99E-08,,,,,,,
21058,6.37E-07,2.67E-08,,,,,,,
16015,6.37E-07,1.96E-08,,,,,,,
14129,6.37E-07,5.08E-08,,,,,,,
26305,6.37E-07,5.01E-09,,,,,,,
16242,6.37E-07,1.64E-08,,,,,,,
19813,6.37E-07,,,,,,,,
16011,6.38E-07,6.63E-08,,,,,,,
15301,6.38E-07,3.16E-09,,,,,,,
14701,6.38E-07,5.89E-08,,,,,,,
18602,6.38E-07,8.93E-09,,,,,,,
18905,6.38E-07,4.78E-08,,,,,,,
27452,6.38E-07,6.24E-08,,,,,,,
15103,6.38E-07,3.55E-08,,,,,,,
19476,6.38E-07,8.01E-08,,,,,,,
14538,6.38E-07,2.82E-09,,,,,,,
13261,6.38E-07,5.32E-09,,,,,,,
27575,6.38E-07,4.37E-08,,,,,,,
16135,6.38E-07,2.35E-09,,,,,,,
18404,6.38E-07,2.57E-11,,,,,,,
28066,6.38E-07,8.54E-08,,,,,,,
21728,6.38E-07,4.58E-08,,,,,,,
13928,6.38E-07,5.51E-09,,,,,,,
33497,6.39E-07,1.27E-08,,,,,,,
24289,6.39E-07,3.19E-08,,,,,,,
23187,6.39E-07,1.65E-07,,,,,,,
14012,6.39E-07,2.93E-08,,,,,,,
19312,6.39E-07,5.65E-08,,,,,,,
17480,6.39E-07,2.74E-08,,,,,,,
18109,6.39E-07,2.98E-08,,,,,,,
24198,6.39E-07,6.42E-08,electrical,,,,,,
19433,6.39E-07,1.10E-08,,,,,,,
18620,6.39E-07,4.15E-08,,,,,,,
30915,6.39E-07,1.16E-08,,,,,,,
21630,6.39E-07,5.15E-08,,,,,,,
14568,6.39E-07,1.47E-07,,,,,,,
10992,6.40E-07,1.14E-08,,,,,,,
26518,6.40E-07,1.67E-09,,,,,,,
11711,6.40E-07,1.95E-08,,,,,,,
13994,6.40E-07,7.53E-08,,,,,,,
14815,6.40E-07,5.52E-08,,,,,,,
13007,6.40E-07,2.51E-08,,,,,,,
11602,6.40E-07,1.12E-08,,,,,,,
19549,6.40E-07,6.37E-08,,,,,,,
20394,6.40E-07,3.52E-08,,,,,,,
19701,6.40E-07,7.67E-08,,,,,,,
29158,6.40E-07,2.44E-08,,,,,,,
11570,6.40E-07,5.40E-10,,,,,,,
14070,6.40E-07,1.79E-08,,,,,,,
19783,6.41E-07,3.78E-09,,,,,,,
29350,6.41E-07,2.47E-08,,,,,,,
21912,6.41E-07,5.59E-08,,,,,,,
23720,6.41E-07,4.76E-08,,,,,,,
13724,6.41E-07,1.22E-08,,,,,,,
10679,6.41E-07,4.11E-08,,,,,,,
27102,6.41E-07,2.17E-09,,,,,,,
16359,6.41E-07,2.09E-08,,,,,,,
13933,6.41E-07,3.74E-08,,,,,,,
17477,6.41E-07,,,,,,,,
16762,6.41E-07,4.11E-08,,,,,,,
31633,6.41E-07,9.64E-08,,,,,,,
13329,6.42E-07,1.22E-08,,,,,,,
14946,6.42E-07,2.60E-08,,,,,,,
12256,6.42E-07,7.18E-09,,,,,,,
21399,6.42E-07,4.82E-09,,,,,,,
158391,6.42E-07,3.94E-08,,,,,,,
12353,6.42E-07,4.82E-09,,,,,,,
11547,6.42E-07,8.37E-09,,,,,,,
25850,6.42E-07,8.35E-08,,,,,,,
19034,6.42E-07,3.65E-08,,,,,,,
18414,6.43E-07,3.53E-08,,,,,,,
20962,6.43E-07,7.24E-09,putative neurosecretory,,,,,,
21891,6.43E-07,6.31E-08,,,,,,,
17460,6.43E-07,3.42E-08,,,,,,,
13511,6.43E-07,1.81E-08,,,,,,,
15742,6.43E-07,2.16E-08,,,,,,,
16013,6.43E-07,1.11E-08,,,,,,,
31890,6.43E-07,3.62E-08,,,,,,,
15728,6.43E-07,8.60E-08,,,,,,,
13165,6.43E-07,3.46E-08,,,,,,,
12900,6.43E-07,9.77E-09,,,,,,,
12124,6.43E-07,2.27E-08,,,,,,,
22666,6.44E-07,6.41E-08,,,,,,,
14652,6.44E-07,4.46E-08,,,,,,,
28173,6.44E-07,5.19E-08,,,,,,,
17281,6.44E-07,2.93E-08,,,,,,,
15039,6.44E-07,1.05E-08,,,,,,,
14856,6.44E-07,1.53E-09,,,,,,,
18336,6.44E-07,2.46E-08,,,,,,,
12034,6.44E-07,7.20E-09,,,,,,,
24261,6.44E-07,4.30E-09,,,,,,,
30669,6.44E-07,2.40E-08,,,,,,,
18525,6.44E-07,1.50E-08,,,,,,,
12561,6.45E-07,5.64E-08,,,,,,,
22337,6.45E-07,1.94E-07,,,,,,,
25664,6.45E-07,5.93E-08,,,,,,,
29591,6.45E-07,6.74E-08,,,,,,,
22118,6.45E-07,2.92E-08,,,,,,,
19977,6.45E-07,1.03E-07,,,,,,,
14452,6.45E-07,3.68E-08,,,,,,,
25160,6.45E-07,5.90E-08,,,,,,,
22562,6.45E-07,8.09E-08,,,,,,,
16652,6.46E-07,1.26E-07,,,,,,,
14177,6.46E-07,3.75E-08,,,,,,,
17680,6.46E-07,1.67E-08,,,,,,,
12886,6.46E-07,4.32E-08,,,,,,,
11719,6.46E-07,7.98E-08,,,,,,,
11915,6.46E-07,1.93E-08,,,,,,,
21610,6.46E-07,2.84E-08,,,,,,,
21840,6.46E-07,1.23E-08,,,,,,,
